cp_dist_loss,cp_dist_sparse_accuracy,has_cp_accuracy,has_cp_loss,has_cp_precision,has_cp_recall,loss,val_cp_dist_loss,val_cp_dist_sparse_accuracy,val_has_cp_accuracy,val_has_cp_loss,val_has_cp_precision,val_has_cp_recall,val_loss,val_best_threshold,val_detection_accuracy,val_detection_precision,val_detection_recall,val_detection_f1,val_false_positive_rate,val_false_negative_rate,val_jaccard_coefficient,val_localization_mae_all_cp,val_localization_rmse_all_cp,val_localization_mae_true_positive,val_localization_rmse_true_positive,val_selection_score,learning_rate
1.9139878749847412,0.04479999840259552,0.5458999872207642,0.8823927044868469,0.7315842509269714,0.14499999582767487,3.682094097137451,1.857647180557251,0.0515500009059906,0.5353500247001648,0.8737009763717651,0.8357074856758118,0.08799999952316284,3.6641526222229004,0.3,0.5883,0.6007990867579909,0.5263,0.5610874200426439,0.3496999999996503,0.4736999999995263,0.38993850485264137,14.614887237548828,17.09669014648285,14.098669052124023,16.644424448877018,31.424738836689652,0.0010000000474974513
1.9062049388885498,0.0494999997317791,0.5584999918937683,0.8776691555976868,0.7403451204299927,0.18019999563694,3.6600265502929688,1.8579118251800537,0.051649998873472214,0.5584999918937683,0.8541885614395142,0.7951564192771912,0.15760000050067902,3.619495391845703,0.3,0.5852,0.5741514360313316,0.6597,0.6139599813866915,0.4892999999995107,0.34029999999965965,0.442959779762007,14.410685539245605,17.002706873190075,14.15462875366211,16.789338789024903,31.341885911502963,0.0010000000474974513
1.8979260921478271,0.04800000041723251,0.5652999877929688,0.8653383255004883,0.7700579166412354,0.18619999289512634,3.6277449131011963,1.84184992313385,0.05420000106096268,0.5722000002861023,0.8478150367736816,0.8324125409126282,0.18080000579357147,3.596343755722046,0.3,0.6271,0.6857643963753288,0.4692,0.5571784823655148,0.21499999999978497,0.5307999999994691,0.38617283950585496,14.38400936126709,16.935622445519606,13.734990119934082,16.350955928190405,29.41843971395292,0.0010000000474974513
1.891749620437622,0.04919999837875366,0.5918999910354614,0.845184326171875,0.793985903263092,0.24819999933242798,3.5835676193237305,1.83187735080719,0.058800000697374344,0.6326000094413757,0.8355408906936646,0.7077718377113342,0.45170000195503235,3.53871488571167,0.35,0.62555,0.6123691040902175,0.6842,0.6462948094271006,0.4330999999995669,0.31579999999968417,0.47742655781140364,14.215852737426758,16.86060946013481,13.947790145874023,16.619853893973655,29.24375654887695,0.0010000000474974513
1.8752533197402954,0.05380000174045563,0.6014999747276306,0.8361566662788391,0.7808522582054138,0.28220000863075256,3.5489583015441895,1.8148181438446045,0.06194999814033508,0.6399000287055969,0.8048966526985168,0.779018759727478,0.3905999958515167,3.473008871078491,0.3,0.64865,0.6732719431169134,0.5776,0.6217772754184833,0.28029999999971966,0.42239999999957756,0.4511442630629921,14.066515922546387,16.720343455022277,13.214792251586914,15.985454623547131,27.90037041417168,0.0010000000474974513
1.8652904033660889,0.054499998688697815,0.6266000270843506,0.8108348846435547,0.7952425479888916,0.3409999907016754,3.4875071048736572,1.8044826984405518,0.06334999948740005,0.5946499705314636,0.8181201219558716,0.9208537340164185,0.2071000039577484,3.499525308609009,0.3,0.63875,0.8200692041522492,0.3555,0.4959888385071503,0.07799999999992199,0.6444999999993555,0.3297773654913453,13.977134704589844,16.65943680671099,11.765219688415527,14.733431546213296,28.906357934445435,0.0010000000474974513
1.850685715675354,0.05739999935030937,0.6158999800682068,0.8117661476135254,0.8029273152351379,0.30720001459121704,3.4758360385894775,1.7822606563568115,0.06360000371932983,0.600849986076355,0.7990317344665527,0.9239175915718079,0.21979999542236328,3.4347026348114014,0.3,0.6588,0.7844858473665353,0.4379,0.5620587857784624,0.12029999999987968,0.5620999999994378,0.3908774435415595,13.690876960754395,16.431653509630333,11.990489959716797,14.905573863563538,27.23610124518298,0.0010000000474974513
1.835720419883728,0.05700000002980232,0.6355999708175659,0.7948969006538391,0.8313782811164856,0.3402000069618225,3.429248809814453,1.768357276916504,0.06780000030994415,0.6344500184059143,0.7722803354263306,0.8533508777618408,0.3246999979019165,3.363361358642578,0.3,0.67395,0.7336467427803895,0.5462,0.6261966179421038,0.1982999999998017,0.4537999999995462,0.4558124009008964,13.53121566772461,16.299159415633984,12.13124942779541,15.047848488758286,26.114683308878966,0.0010000000474974513
1.8301607370376587,0.06279999762773514,0.640999972820282,0.784640908241272,0.8366762399673462,0.35040000081062317,3.4012465476989746,1.7737503051757812,0.06780000030994415,0.6372500061988831,0.7611624598503113,0.8759244084358215,0.3197999894618988,3.3454527854919434,0.3,0.67835,0.7342087984241629,0.5591,0.6347998864604031,0.20239999999979758,0.4408999999995591,0.4649866932797197,13.234619140625,16.17990629378864,11.585553169250488,14.778564209117468,25.590821411413295,0.0010000000474974513
1.827103853225708,0.06129999831318855,0.6407999992370605,0.7818126678466797,0.8188405632972717,0.36160001158714294,3.390183210372925,1.764514684677124,0.07015000283718109,0.6531000137329102,0.755072295665741,0.84158855676651,0.37720000743865967,3.3196780681610107,0.3,0.67715,0.7043488291613796,0.6106,0.6541325191493921,0.2562999999997437,0.38939999999961056,0.4860304067495932,13.053120613098145,16.033222991711714,11.761882781982422,14.893596404736751,25.477870230105687,0.0010000000474974513
